edge,bin,time_start,time_end,density,flow,v_ms,nVeh,scenario
103504792,10,600.0,659.9,0.005860261648301763,0.13836717428087988,23.923471544715447,1.3853658536585365,Light
103504792,11,660.0,705.8,0.007663656140813503,0.16554101566791923,21.929642857142856,1.8116883116883118,Light
103504792,12,734.2,779.9,0.008154592490439445,0.18299687998200367,22.688633911368015,1.9277456647398843,Light
103504792,13,780.0,839.9,0.0053782934493594396,0.13030215131737977,24.19896031746032,1.2714285714285714,Light
103504792,14,840.0,887.5,0.007139082415797615,0.150642638624254,21.31940305635148,1.6876790830945558,Light
103504792,15,914.8,959.9,0.008000441403663652,0.17287896343706324,21.81427309782609,1.891304347826087,Light
103504792,16,960.0,1019.9,0.006895974337281445,0.16226271679357027,23.855894097222222,1.6302083333333333,Light
103504792,17,1020.0,1066.9,0.0068219829230362974,0.14048736832839415,20.88061175337187,1.6127167630057804,Light
103504792,18,1094.0,1136.6,0.00673572816873405,0.1519800403332157,22.561762589928055,1.592326139088729,Light
103504792,19,1152.5,1197.0,0.00566365858244031,0.1290545685279188,22.408833333333334,1.3388888888888888,Light
103504792,20,1202.3,1248.0,0.00895789787996417,0.18444062904349562,21.33790080738178,2.1176470588235294,Light
103504792,21,1276.6,1312.4,0.008304893553968665,0.1880417897463841,22.704809322033896,1.963276836158192,Light
103504792,22,1322.8,1379.9,0.005940966347057719,0.1408103026884753,23.943103703703706,1.4044444444444444,Light
103504792,23,1380.0,1426.0,0.0068579192944675195,0.14553132851356204,21.443661616161616,1.621212121212121,Light
103504792,24,1454.0,1496.9,0.00823281116387388,0.1696868802649055,20.892381272401433,1.946236559139785,Light
103504792,25,1501.4,1556.7,0.00653290481482594,0.1578580081899098,24.29032544378698,1.544378698224852,Light
103504792,26,1560.4,1606.7,0.007561336717428089,0.15690580054991543,21.178690104166666,1.7875,Light
103504792,27,1634.2,1679.9,0.007614213197969545,0.16642205092853715,22.07285185185185,1.8,Light
103504792,28,1680.0,1739.9,0.007209955573337336,0.17035708034307723,23.67935139573071,1.7044334975369457,Light
103504792,29,1740.0,1785.6,0.0066577121891371735,0.15439467150441039,23.389693585337916,1.5738831615120275,Light
103504792,30,1815.0,1849.6,0.0077428483787019735,0.1755199829805761,22.694249512670567,1.8304093567251463,Light
103504792,31,1865.2,1919.9,0.006755868775976214,0.15921549783976477,23.70807443365696,1.5970873786407767,Light
103504792,32,1920.0,1968.3,0.007175844488002101,0.15466206519129075,21.87792079207921,1.6963696369636965,Light
103504792,33,1994.3,2035.6,0.00902275263707384,0.18623816466861076,20.981481382978725,2.132978723404255,Light
103504792,34,2040.2,2099.9,0.00738723123271842,0.17003838058685158,23.442573170731706,1.7463414634146341,Light
103504792,35,2100.0,2153.9,0.006419986833586325,0.13405054923531431,20.717497320471598,1.517684887459807,Light
103504792,36,2175.1,2219.9,0.007914415152011354,0.17285014464275972,22.040689964157707,1.8709677419354838,Light
103504792,37,2220.0,2279.9,0.007212005214834541,0.16616714284393408,23.5682058287796,1.7049180327868851,Light
103504792,38,2280.0,2339.7,0.006754760561867162,0.14430209760159002,21.409809523809525,1.596825396825397,Light
103504792,39,2355.5,2395.1,0.008147294450775236,0.17856365896612456,22.021113945578232,1.9260204081632653,Light
103504792,40,2402.4,2459.9,0.007373167342540341,0.1709293971963059,23.71830819366853,1.7430167597765363,Light
103504792,41,2460.0,2507.8,0.0068037827389264,0.14861542336777667,22.025690399137,1.6084142394822007,Light
103504792,42,2534.8,2579.9,0.007836121050733684,0.18444714894640005,23.504776867030966,1.8524590163934427,Light
103504792,43,2580.0,2639.9,0.006345177664974621,0.1550931858130863,24.597710355987054,1.5,Light
103504792,44,2640.0,2689.6,0.006942911792834548,0.15925966796635524,23.20987620772947,1.641304347826087,Light
103504792,45,2714.0,2753.4,0.0070894643277859895,0.1602292831287884,22.750145569620255,1.6759493670886076,Light
103504792,46,2761.4,2819.9,0.006755240167132844,0.15608144272937605,23.631517857142857,1.596938775510204,Light
103504792,47,2820.0,2866.8,0.007561682315340125,0.16153965252203537,21.747287581699347,1.7875816993464053,Light
103504792,48,2894.0,2934.7,0.007277973014013625,0.16258427697513997,22.523564102564105,1.7205128205128206,Light
103504792,49,2940.6,2997.2,0.007371785357358428,0.17512393504912876,23.70861598440546,1.7426900584795322,Light
103504792,50,3001.9,3053.9,0.008213962867672626,0.17128329045268065,21.303013698630135,1.9417808219178083,Light
103504792,51,3074.6,3112.3,0.007531401355428429,0.1672969319331418,22.33685185185185,1.7804232804232805,Light
103504792,52,3125.0,3179.9,0.005860261648301763,0.14173930089554707,24.077747967479677,1.3853658536585365,Light
103504792,53,3180.0,3229.5,0.007249811428454937,0.15426299105049643,21.56093373493976,1.713855421686747,Light
103504792,54,3254.0,3294.0,0.007964519881556685,0.17262540538635085,22.05310546875,1.8828125,Light
103504792,55,3302.3,3359.9,0.005758276414985694,0.13804005988607473,23.92943280977312,1.361256544502618,Light
103504792,56,3360.0,3408.9,0.007774271733662597,0.167383663576557,21.999697554697555,1.837837837837838,Light
103504792,57,3434.0,3479.9,0.007806803956364438,0.17192450900820347,22.191413730803973,1.8455284552845528,Light
103504792,58,3480.0,3539.9,0.006208090493200478,0.14797541831171276,24.300158179012346,1.4675925925925926,Light
103504792,59,3540.0,3589.5,0.007543026738729268,0.15410485765446097,20.637574973031285,1.7831715210355987,Light
103504792,60,3617.6,3657.1,0.008667917120284021,0.18070093171911142,20.926472868217054,2.049095607235142,Light
103504792,61,3660.9,3719.9,0.0051932257674643465,0.12391792059463382,23.940245535714286,1.2276785714285714,Light
103504792,62,3720.0,3770.9,0.007653826347271504,0.16321735169119855,21.650523968784835,1.8093645484949832,Light
103504792,63,3794.0,3834.3,0.008483868833243534,0.1860082333701992,22.059366852886406,2.005586592178771,Light
103504792,64,3844.9,3899.9,0.006896932244537631,0.15946925807400872,23.257291666666664,1.6304347826086956,Light
103504792,65,3900.0,3946.9,0.008264727210681227,0.18569615663524297,22.88359593837535,1.953781512605042,Light
103504792,66,3975.2,4011.8,0.008272752412690825,0.18512978612708636,22.627234533702676,1.9556786703601108,Light
103504792,67,4024.1,4079.9,0.00605989060716956,0.14133711092747808,23.611837209302326,1.4325581395348836,Light
103504792,68,4080.0,4126.9,0.00778878951467784,0.16881583541482023,21.997015873015876,1.8412698412698412,Light
103504792,69,4154.0,4195.0,0.00804301972510025,0.1729668775931206,22.056627853881277,1.9013698630136986,Light
103504792,70,4201.1,4259.9,0.00564680905404974,0.13601965807872812,23.798529874213834,1.3349056603773586,Light
103504792,71,4260.0,4313.0,0.007604882054344582,0.1637248681198368,21.696488970588234,1.7977941176470589,Light
103504792,72,4337.9,4379.9,0.010294434585631814,0.19727896771353504,19.76909214092141,2.4336043360433606,Light
103504792,73,4380.0,4438.6,0.005505225916660596,0.13004679442029163,23.41702551834131,1.3014354066985645,Light
103504792,74,4440.5,4489.0,0.007743734739882164,0.1630973836648534,21.362214983713354,1.8306188925081432,Light
103504792,75,4514.8,4553.2,0.008250580870491782,0.17413461396161078,21.55130466472303,1.9504373177842567,Light
103504792,76,4560.0,4619.9,0.007703268323091996,0.18211261020571737,24.219583333333336,1.8210526315789475,Light
103504792,77,4620.0,4671.8,0.006482689255237229,0.14053789295573962,21.817564499484007,1.5325077399380804,Light
103504792,78,4695.5,4731.5,0.00821347997743937,0.18528882308704647,22.757291666666667,1.9416666666666667,Light
103504792,79,4741.1,4799.9,0.006355201642328451,0.15258378040272333,24.32411927330174,1.5023696682464456,Light
103504792,80,4800.0,4853.0,0.006734961992833081,0.14469829415042354,21.575259315206445,1.5921450151057401,Light
103504792,81,4874.4,4914.2,0.007796468301112433,0.16821549753393097,21.838679078014188,1.8430851063829787,Light
103504792,82,4928.1,4979.9,0.007037378864790033,0.16682971850484543,23.573814393939394,1.6636363636363636,Light
103504792,83,4980.0,5039.9,0.006573633539091012,0.1467134780122276,22.438954703832753,1.5540069686411149,Light
103504792,84,5040.0,5097.7,0.007060057821479142,0.1503619758695901,21.30572261072261,1.668997668997669,Light
103504792,85,5102.7,5159.9,0.0062622341660860635,0.14537548521946853,23.66125816993464,1.4803921568627452,Light
103504792,86,5160.0,5215.5,0.008063663282571914,0.16434671108291035,20.859574652777777,1.90625,Light
103504792,87,5234.8,5279.7,0.007585695545542692,0.15693121542234645,21.029807116104866,1.7932584269662921,Light
103504792,88,5282.0,5339.9,0.005905412876313012,0.1359019785227254,23.09496699669967,1.396039603960396,Light
103504792,89,5340.0,5388.0,0.007667089678511,0.1617547199216315,21.35859923245614,1.8125,Light
103504792,90,5414.5,5453.8,0.0072186696552178796,0.16410288527039799,22.72777922077922,1.7064935064935065,Light
103504792,91,5462.6,5519.9,0.006879283529029724,0.16304478798133623,24.0443265993266,1.6262626262626263,Light
103504792,92,5520.0,5567.3,0.00674570382987335,0.14840028444384484,22.280329457364342,1.5946843853820598,Light
103504792,93,5594.8,5636.2,0.008048071499848151,0.17027213761985338,21.37701111111111,1.9025641025641025,Light
103504792,94,5642.1,5699.9,0.005328322269946636,0.12720210204347263,23.851650641025643,1.2596153846153846,Light
103504792,95,5700.0,5746.5,0.007556716442429321,0.1619983408079116,21.77602481121899,1.7864077669902914,Light
103504792,96,5774.6,5819.8,0.007121346186684054,0.1522962945714774,21.427920489296636,1.68348623853211,Light
103504792,97,5821.8,5879.9,0.005555685513111419,0.13450334120876126,24.072880184331794,1.3133640552995391,Light
103504792,98,5880.0,5930.7,0.007370660923960418,0.15419538019791829,21.252636363636363,1.7424242424242424,Light
103504792,99,5955.1,5994.1,0.007713745396635814,0.16978018530298902,22.054497016197782,1.8235294117647058,Light
103504797,10,614.3,659.9,0.00955733695267987,0.2192215577328187,23.110689655172415,1.1655172413793105,Light
103504797,11,660.0,702.7,0.010290298981421187,0.22022968268898374,21.539975490196078,1.2549019607843137,Light
103504797,12,732.6,779.7,0.011569107939141407,0.2595936191920059,22.50624677002584,1.4108527131782946,Light
103504797,13,793.9,839.9,0.009044208089139714,0.213551238453561,23.483860294117648,1.1029411764705883,Light
103504797,14,840.0,884.4,0.00943846173155609,0.19646492791458525,20.828775510204082,1.1510204081632653,Light
103504797,15,913.2,959.6,0.010284383780292653,0.22261549705798064,21.720713489409142,1.254180602006689,Light
103504797,16,971.9,1019.9,0.01100011000110001,0.2529345293452935,23.01621951219512,1.3414634146341464,Light
103504797,17,1020.0,1063.7,0.00932759327593276,0.18962860461937953,20.374666666666666,1.1375,Light
103504797,18,1092.4,1132.9,0.009622545205043886,0.21609977324263038,22.454727891156463,1.1734693877551021,Light
103504797,19,1150.4,1193.7,0.00949083564909723,0.2157821207841708,22.583657407407404,1.1574074074074074,Light
103504797,20,1200.4,1244.9,0.011783000712890013,0.24022952842141035,20.66246246246246,1.436936936936937,Light
103504797,21,1275.0,1308.8,0.010822902346670526,0.244354605310759,22.57889705882353,1.3198529411764706,Light
103504797,22,1321.1,1379.9,0.008971854424426598,0.20896413670019054,23.336735294117645,1.0941176470588236,Light
103504797,23,1380.0,1422.9,0.009269657913970443,0.1939683049004403,20.920847826086955,1.1304347826086956,Light
103504797,24,1452.4,1499.9,0.010848025146918135,0.2221991594915949,20.559600694444445,1.3229166666666667,Light
103504797,25,1500.0,1559.9,0.009501682318410486,0.22537860299237913,23.67059523809524,1.1587301587301588,Light
