edge,bin,time_start,time_end,density,flow,v_ms,nVeh
103504816,11,660.0,717.2,0.0080596933545169,0.17325268581749484,21.603091373722265,3.781849912739965
103504816,12,721.7,779.9,0.00792465825918629,0.17012589192700286,21.88852858643457,3.7184873949579833
103504816,13,780.0,839.9,0.006259922337437909,0.13850815261412913,22.91728851891634,2.93734335839599
103504816,14,840.0,899.9,0.008513308285154635,0.1801166771303923,21.685865920691008,3.9946996466431095
103504816,15,900.0,959.9,0.007945040581085938,0.17336717436890664,22.171830121341902,3.728051391862955
103504816,16,960.0,1019.9,0.007108839484205418,0.1491060321679739,21.548075285043595,3.335680751173709
103504816,17,1020.0,1079.9,0.008656654805215545,0.18177119045473222,21.03881636751086,4.061962134251291
103504816,18,1080.0,1139.9,0.007698611981787467,0.16934331478684314,22.359338329764455,3.612419700214133
103504816,19,1140.0,1199.9,0.00643705721726289,0.13948590641478095,22.700593411277556,3.020460358056266
103504816,20,1200.0,1257.4,0.010007143988903188,0.19982120569406492,20.515771104209797,4.695652173913044
103504816,21,1279.0,1319.9,0.008436239339696637,0.18766474187342727,22.582119860627177,3.9585365853658536
103504816,22,1320.0,1379.9,0.006627359924900316,0.14128611326392018,22.183882113821138,3.1097560975609757
103504816,23,1380.0,1438.3,0.009108481134496357,0.1914760016336878,21.196661529680366,4.273972602739726
103504816,24,1459.8,1499.9,0.00911305629006047,0.19501972268953802,21.880791281686804,4.276119402985074
103504816,25,1500.0,1559.9,0.007753988427903027,0.16375971819486934,22.16835192772038,3.638403990024938
103504816,26,1560.0,1619.9,0.008236898749014341,0.17683872159353267,21.487593075396827,3.865
103504816,27,1638.6,1679.9,0.008895239101247279,0.18916992284924392,21.799556907062343,4.173913043478261
103504816,28,1680.0,1739.9,0.007142646341864062,0.14645634382664519,21.01503902273498,3.351543942992874
103504816,29,1740.0,1794.8,0.008943846965188521,0.1882769457554517,21.407675210339146,4.19672131147541
103504816,30,1817.2,1859.9,0.008549500762932153,0.19389595521475728,22.940915887850466,4.011682242990654
103504816,31,1860.0,1919.9,0.0070696837207929845,0.1552956951568773,21.995772435897436,3.3173076923076925
103504816,32,1920.0,1976.9,0.009466797227709002,0.19795102914031237,21.03173964076859,4.442105263157894
103504816,33,1999.3,2039.9,0.008833542495073088,0.18911651013179046,22.021722124722125,4.144963144963145
103504816,34,2040.0,2099.9,0.0071758351280120985,0.1482696493565364,21.190382882882883,3.3671171171171173
103504816,35,2100.0,2159.9,0.009544004716947623,0.1889066840000284,19.901700952380953,4.4783333333333335
103504816,36,2160.0,2219.9,0.006521606952431712,0.14334449363495433,22.877506761056313,3.060133630289532
103504816,37,2220.0,2279.9,0.008294209432244085,0.16580854238293022,20.60500117975118,3.891891891891892
103504816,38,2280.0,2339.9,0.010183779646098953,0.2066138947199045,20.60869373462048,4.778534923339012
103504816,39,2340.0,2399.9,0.007413532138595696,0.15767500521413638,21.925266399143926,3.4786516853932583
103504816,40,2400.0,2459.9,0.008504593330857997,0.17359395809676806,21.116696177062376,3.9906103286384975
103504816,41,2460.0,2518.8,0.009588370529517219,0.1877625472240817,20.09880622254561,4.499151103565365
103504816,42,2539.9,2579.9,0.010390025617923522,0.22598784032183464,22.022213959149745,4.875311720698255
103504816,43,2580.0,2639.9,0.005630333519553125,0.12145671711352436,21.988476710334787,2.6419213973799125
103504816,44,2640.0,2698.4,0.009413494484781487,0.19474880742063147,21.17922271062271,4.417094017094017
103504816,45,2717.7,2759.9,0.007935136831232335,0.17575607621137168,22.740655212203087,3.723404255319149
103504816,46,2760.0,2819.9,0.007235329923587892,0.14945382158917575,21.763846716113083,3.395033860045147
103504816,47,2820.0,2879.9,0.009238539735311042,0.19272520938558915,20.8824951984127,4.335
103504816,48,2880.0,2939.9,0.008861366212570655,0.19314868115929792,22.113751347708895,4.158018867924528
103504816,49,2940.0,2999.9,0.00721208572368984,0.1466142606478902,20.633423809523812,3.384126984126984
103504816,50,3000.0,3059.9,0.010019961781358111,0.20328605729954746,20.3169651984127,4.701666666666667
103504816,51,3060.0,3119.9,0.008420391374163581,0.18110537124572865,22.188143177319827,3.9511002444987775
103504816,52,3120.0,3179.9,0.008376991945817468,0.1714564516815012,21.14085422249708,3.930735930735931
103504816,53,3180.0,3239.9,0.008822965283549644,0.17610837613394995,20.32796535714286,4.14
103504816,54,3240.0,3299.9,0.007150572550550341,0.1575355724626871,22.436674342105263,3.3552631578947367
103504816,55,3300.0,3359.9,0.007417727244717429,0.1563364489439816,21.206144702842376,3.4806201550387597
103504816,56,3360.0,3419.9,0.009615043084770084,0.19219604458367964,20.091765753968254,4.511666666666667
103504816,57,3420.0,3479.9,0.007189082823633043,0.1567619575332637,21.949248888888892,3.3733333333333335
103504816,58,3480.0,3539.9,0.0067308853511781706,0.14925974468810604,22.075519444444446,3.158333333333333
103504816,59,3540.0,3598.5,0.009124672262792888,0.19121036213638506,21.24140449780595,4.2815699658703075
103504816,60,3620.0,3659.9,0.008753702874922746,0.19390176459305672,22.438938333333336,4.1075
103504816,61,3660.0,3719.9,0.005187312305674167,0.11204639923895236,22.158670921985816,2.4340425531914893
103504816,62,3720.0,3779.3,0.009217048835146568,0.19041759151087198,20.9514952768425,4.324915824915825
103504816,63,3797.5,3839.9,0.008559705449854642,0.18716936758719852,22.14075361344538,4.016470588235294
103504816,64,3840.0,3899.9,0.0062051188265386786,0.1296620044020659,21.897310631229235,2.911627906976744
103504816,65,3900.0,3955.0,0.009750692846484063,0.20275039932007385,21.133660177743206,4.575317604355717
103504816,66,3977.1,4019.9,0.00845505608628171,0.18273676255902455,21.98944852369852,3.9673659673659674
103504816,67,4020.0,4079.9,0.0085618992818021,0.17556965667156832,21.386337152777777,4.0175
103504816,68,4080.0,4139.9,0.009430343328431685,0.19698729833983333,20.995124166666667,4.425
103504816,69,4140.0,4199.9,0.0078142204604707,0.1677696497295911,21.948001506931888,3.6666666666666665
103504816,70,4200.0,4259.9,0.007136999656659525,0.14892483430300704,21.61109272259272,3.348894348894349
